Public_MAG_ID	public_fasta_filename	original_fasta_filename	Unique_MAG_ID	genome_file	AT_BatchID	user_genome
RESPICAT_MAG_000360	RESPICAT_MAG_000360.fna	RESPICAT_RT_B10_PRJNA48479_SRS046686_MAG221.fasta	RESPICAT_RT_B10_PRJNA48479_SRS046686_MAG221	RESPICAT_RT_B10_PRJNA48479_SRS046686_MAG221.fasta	RT_B10_PRJNA48479	MAG221
RESPICAT_MAG_000361	RESPICAT_MAG_000361.fna	RESPICAT_RT_B10_PRJNA48479_SRS047824_MAG222.fasta	RESPICAT_RT_B10_PRJNA48479_SRS047824_MAG222	RESPICAT_RT_B10_PRJNA48479_SRS047824_MAG222.fasta	RT_B10_PRJNA48479	MAG222
RESPICAT_MAG_000362	RESPICAT_MAG_000362.fna	RESPICAT_RT_B10_PRJNA48479_SRS048317_MAG187.fasta	RESPICAT_RT_B10_PRJNA48479_SRS048317_MAG187	RESPICAT_RT_B10_PRJNA48479_SRS048317_MAG187.fasta	RT_B10_PRJNA48479	MAG187
RESPICAT_MAG_000363	RESPICAT_MAG_000363.fna	RESPICAT_RT_B10_PRJNA48479_SRS049211_MAG223.fasta	RESPICAT_RT_B10_PRJNA48479_SRS049211_MAG223	RESPICAT_RT_B10_PRJNA48479_SRS049211_MAG223.fasta	RT_B10_PRJNA48479	MAG223
RESPICAT_MAG_000364	RESPICAT_MAG_000364.fna	RESPICAT_RT_B10_PRJNA48479_SRS049211_MAG224.fasta	RESPICAT_RT_B10_PRJNA48479_SRS049211_MAG224	RESPICAT_RT_B10_PRJNA48479_SRS049211_MAG224.fasta	RT_B10_PRJNA48479	MAG224
RESPICAT_MAG_000365	RESPICAT_MAG_000365.fna	RESPICAT_RT_B10_PRJNA48479_SRS050244_MAG226.fasta	RESPICAT_RT_B10_PRJNA48479_SRS050244_MAG226	RESPICAT_RT_B10_PRJNA48479_SRS050244_MAG226.fasta	RT_B10_PRJNA48479	MAG226
RESPICAT_MAG_000366	RESPICAT_MAG_000366.fna	RESPICAT_RT_B10_PRJNA48479_SRS050244_MAG227.fasta	RESPICAT_RT_B10_PRJNA48479_SRS050244_MAG227	RESPICAT_RT_B10_PRJNA48479_SRS050244_MAG227.fasta	RT_B10_PRJNA48479	MAG227
RESPICAT_MAG_000367	RESPICAT_MAG_000367.fna	RESPICAT_RT_B10_PRJNA48479_SRS050905_MAG054.fasta	RESPICAT_RT_B10_PRJNA48479_SRS050905_MAG054	RESPICAT_RT_B10_PRJNA48479_SRS050905_MAG054.fasta	RT_B10_PRJNA48479	MAG054
RESPICAT_MAG_000368	RESPICAT_MAG_000368.fna	RESPICAT_RT_B10_PRJNA48479_SRS051116_MAG174.fasta	RESPICAT_RT_B10_PRJNA48479_SRS051116_MAG174	RESPICAT_RT_B10_PRJNA48479_SRS051116_MAG174.fasta	RT_B10_PRJNA48479	MAG174
RESPICAT_MAG_000369	RESPICAT_MAG_000369.fna	RESPICAT_RT_B10_PRJNA48479_SRS053583_MAG129.fasta	RESPICAT_RT_B10_PRJNA48479_SRS053583_MAG129	RESPICAT_RT_B10_PRJNA48479_SRS053583_MAG129.fasta	RT_B10_PRJNA48479	MAG129
RESPICAT_MAG_000370	RESPICAT_MAG_000370.fna	RESPICAT_RT_B10_PRJNA48479_SRS053603_MAG230.fasta	RESPICAT_RT_B10_PRJNA48479_SRS053603_MAG230	RESPICAT_RT_B10_PRJNA48479_SRS053603_MAG230.fasta	RT_B10_PRJNA48479	MAG230
RESPICAT_MAG_000371	RESPICAT_MAG_000371.fna	RESPICAT_RT_B10_PRJNA48479_SRS053854_MAG075.fasta	RESPICAT_RT_B10_PRJNA48479_SRS053854_MAG075	RESPICAT_RT_B10_PRJNA48479_SRS053854_MAG075.fasta	RT_B10_PRJNA48479	MAG075
RESPICAT_MAG_000372	RESPICAT_MAG_000372.fna	RESPICAT_RT_B10_PRJNA48479_SRS053863_MAG231.fasta	RESPICAT_RT_B10_PRJNA48479_SRS053863_MAG231	RESPICAT_RT_B10_PRJNA48479_SRS053863_MAG231.fasta	RT_B10_PRJNA48479	MAG231
RESPICAT_MAG_000373	RESPICAT_MAG_000373.fna	RESPICAT_RT_B10_PRJNA48479_SRS053863_MAG233.fasta	RESPICAT_RT_B10_PRJNA48479_SRS053863_MAG233	RESPICAT_RT_B10_PRJNA48479_SRS053863_MAG233.fasta	RT_B10_PRJNA48479	MAG233
RESPICAT_MAG_000374	RESPICAT_MAG_000374.fna	RESPICAT_RT_B10_PRJNA48479_SRS054976_MAG235.fasta	RESPICAT_RT_B10_PRJNA48479_SRS054976_MAG235	RESPICAT_RT_B10_PRJNA48479_SRS054976_MAG235.fasta	RT_B10_PRJNA48479	MAG235
RESPICAT_MAG_000375	RESPICAT_MAG_000375.fna	RESPICAT_RT_B10_PRJNA48479_SRS056896_MAG238.fasta	RESPICAT_RT_B10_PRJNA48479_SRS056896_MAG238	RESPICAT_RT_B10_PRJNA48479_SRS056896_MAG238.fasta	RT_B10_PRJNA48479	MAG238
RESPICAT_MAG_000376	RESPICAT_MAG_000376.fna	RESPICAT_RT_B10_PRJNA48479_SRS056906_MAG239.fasta	RESPICAT_RT_B10_PRJNA48479_SRS056906_MAG239	RESPICAT_RT_B10_PRJNA48479_SRS056906_MAG239.fasta	RT_B10_PRJNA48479	MAG239
RESPICAT_MAG_000377	RESPICAT_MAG_000377.fna	RESPICAT_RT_B10_PRJNA48479_SRS057539_MAG240.fasta	RESPICAT_RT_B10_PRJNA48479_SRS057539_MAG240	RESPICAT_RT_B10_PRJNA48479_SRS057539_MAG240.fasta	RT_B10_PRJNA48479	MAG240
RESPICAT_MAG_000378	RESPICAT_MAG_000378.fna	RESPICAT_RT_B10_PRJNA48479_SRS057931_MAG070.fasta	RESPICAT_RT_B10_PRJNA48479_SRS057931_MAG070	RESPICAT_RT_B10_PRJNA48479_SRS057931_MAG070.fasta	RT_B10_PRJNA48479	MAG070
RESPICAT_MAG_000379	RESPICAT_MAG_000379.fna	RESPICAT_RT_B10_PRJNA48479_SRS063621_MAG243.fasta	RESPICAT_RT_B10_PRJNA48479_SRS063621_MAG243	RESPICAT_RT_B10_PRJNA48479_SRS063621_MAG243.fasta	RT_B10_PRJNA48479	MAG243
RESPICAT_MAG_000380	RESPICAT_MAG_000380.fna	RESPICAT_RT_B10_PRJNA48479_SRS063932_MAG254.fasta	RESPICAT_RT_B10_PRJNA48479_SRS063932_MAG254	RESPICAT_RT_B10_PRJNA48479_SRS063932_MAG254.fasta	RT_B10_PRJNA48479	MAG254
RESPICAT_MAG_000381	RESPICAT_MAG_000381.fna	RESPICAT_RT_B10_PRJNA48479_SRS064014_MAG256.fasta	RESPICAT_RT_B10_PRJNA48479_SRS064014_MAG256	RESPICAT_RT_B10_PRJNA48479_SRS064014_MAG256.fasta	RT_B10_PRJNA48479	MAG256
RESPICAT_MAG_000382	RESPICAT_MAG_000382.fna	RESPICAT_RT_B10_PRJNA48479_SRS064234_MAG241.fasta	RESPICAT_RT_B10_PRJNA48479_SRS064234_MAG241	RESPICAT_RT_B10_PRJNA48479_SRS064234_MAG241.fasta	RT_B10_PRJNA48479	MAG241
RESPICAT_MAG_000383	RESPICAT_MAG_000383.fna	RESPICAT_RT_B10_PRJNA48479_SRS064393_MAG259.fasta	RESPICAT_RT_B10_PRJNA48479_SRS064393_MAG259	RESPICAT_RT_B10_PRJNA48479_SRS064393_MAG259.fasta	RT_B10_PRJNA48479	MAG259
RESPICAT_MAG_000384	RESPICAT_MAG_000384.fna	RESPICAT_RT_B10_PRJNA48479_SRS064774_MAG107.fasta	RESPICAT_RT_B10_PRJNA48479_SRS064774_MAG107	RESPICAT_RT_B10_PRJNA48479_SRS064774_MAG107.fasta	RT_B10_PRJNA48479	MAG107
RESPICAT_MAG_000385	RESPICAT_MAG_000385.fna	RESPICAT_RT_B10_PRJNA48479_SRS065299_MAG261.fasta	RESPICAT_RT_B10_PRJNA48479_SRS065299_MAG261	RESPICAT_RT_B10_PRJNA48479_SRS065299_MAG261.fasta	RT_B10_PRJNA48479	MAG261
RESPICAT_MAG_000386	RESPICAT_MAG_000386.fna	RESPICAT_RT_B10_PRJNA48479_SRS075349_MAG262.fasta	RESPICAT_RT_B10_PRJNA48479_SRS075349_MAG262	RESPICAT_RT_B10_PRJNA48479_SRS075349_MAG262.fasta	RT_B10_PRJNA48479	MAG262
RESPICAT_MAG_000387	RESPICAT_MAG_000387.fna	RESPICAT_RT_B10_PRJNA48479_SRS075815_MAG263.fasta	RESPICAT_RT_B10_PRJNA48479_SRS075815_MAG263	RESPICAT_RT_B10_PRJNA48479_SRS075815_MAG263.fasta	RT_B10_PRJNA48479	MAG263
RESPICAT_MAG_000388	RESPICAT_MAG_000388.fna	RESPICAT_RT_B10_PRJNA48479_SRS075815_MAG264.fasta	RESPICAT_RT_B10_PRJNA48479_SRS075815_MAG264	RESPICAT_RT_B10_PRJNA48479_SRS075815_MAG264.fasta	RT_B10_PRJNA48479	MAG264
RESPICAT_MAG_000389	RESPICAT_MAG_000389.fna	RESPICAT_RT_B10_PRJNA48479_SRS075947_MAG265.fasta	RESPICAT_RT_B10_PRJNA48479_SRS075947_MAG265	RESPICAT_RT_B10_PRJNA48479_SRS075947_MAG265.fasta	RT_B10_PRJNA48479	MAG265
RESPICAT_MAG_000390	RESPICAT_MAG_000390.fna	RESPICAT_RT_B10_PRJNA48479_SRS077241_MAG270.fasta	RESPICAT_RT_B10_PRJNA48479_SRS077241_MAG270	RESPICAT_RT_B10_PRJNA48479_SRS077241_MAG270.fasta	RT_B10_PRJNA48479	MAG270
RESPICAT_MAG_000391	RESPICAT_MAG_000391.fna	RESPICAT_RT_B10_PRJNA48479_SRS077283_MAG271.fasta	RESPICAT_RT_B10_PRJNA48479_SRS077283_MAG271	RESPICAT_RT_B10_PRJNA48479_SRS077283_MAG271.fasta	RT_B10_PRJNA48479	MAG271
RESPICAT_MAG_000392	RESPICAT_MAG_000392.fna	RESPICAT_RT_B10_PRJNA48479_SRS077283_MAG272.fasta	RESPICAT_RT_B10_PRJNA48479_SRS077283_MAG272	RESPICAT_RT_B10_PRJNA48479_SRS077283_MAG272.fasta	RT_B10_PRJNA48479	MAG272
RESPICAT_MAG_000393	RESPICAT_MAG_000393.fna	RESPICAT_RT_B10_PRJNA48479_SRS077300_MAG273.fasta	RESPICAT_RT_B10_PRJNA48479_SRS077300_MAG273	RESPICAT_RT_B10_PRJNA48479_SRS077300_MAG273.fasta	RT_B10_PRJNA48479	MAG273
RESPICAT_MAG_000394	RESPICAT_MAG_000394.fna	RESPICAT_RT_B10_PRJNA48479_SRS077568_MAG023.fasta	RESPICAT_RT_B10_PRJNA48479_SRS077568_MAG023	RESPICAT_RT_B10_PRJNA48479_SRS077568_MAG023.fasta	RT_B10_PRJNA48479	MAG023
RESPICAT_MAG_000395	RESPICAT_MAG_000395.fna	RESPICAT_RT_B10_PRJNA48479_SRS077855_MAG172.fasta	RESPICAT_RT_B10_PRJNA48479_SRS077855_MAG172	RESPICAT_RT_B10_PRJNA48479_SRS077855_MAG172.fasta	RT_B10_PRJNA48479	MAG172
RESPICAT_MAG_000396	RESPICAT_MAG_000396.fna	RESPICAT_RT_B10_PRJNA48479_SRS077857_MAG275.fasta	RESPICAT_RT_B10_PRJNA48479_SRS077857_MAG275	RESPICAT_RT_B10_PRJNA48479_SRS077857_MAG275.fasta	RT_B10_PRJNA48479	MAG275
RESPICAT_MAG_000397	RESPICAT_MAG_000397.fna	RESPICAT_RT_B10_PRJNA48479_SRS077916_MAG182.fasta	RESPICAT_RT_B10_PRJNA48479_SRS077916_MAG182	RESPICAT_RT_B10_PRJNA48479_SRS077916_MAG182.fasta	RT_B10_PRJNA48479	MAG182
RESPICAT_MAG_000398	RESPICAT_MAG_000398.fna	RESPICAT_RT_B10_PRJNA48479_SRS077916_MAG209.fasta	RESPICAT_RT_B10_PRJNA48479_SRS077916_MAG209	RESPICAT_RT_B10_PRJNA48479_SRS077916_MAG209.fasta	RT_B10_PRJNA48479	MAG209
RESPICAT_MAG_000399	RESPICAT_MAG_000399.fna	RESPICAT_RT_B10_PRJNA48479_SRS078260_MAG063.fasta	RESPICAT_RT_B10_PRJNA48479_SRS078260_MAG063	RESPICAT_RT_B10_PRJNA48479_SRS078260_MAG063.fasta	RT_B10_PRJNA48479	MAG063
RESPICAT_MAG_000400	RESPICAT_MAG_000400.fna	RESPICAT_RT_B10_PRJNA48479_SRS078427_MAG062.fasta	RESPICAT_RT_B10_PRJNA48479_SRS078427_MAG062	RESPICAT_RT_B10_PRJNA48479_SRS078427_MAG062.fasta	RT_B10_PRJNA48479	MAG062
RESPICAT_MAG_000401	RESPICAT_MAG_000401.fna	RESPICAT_RT_B10_PRJNA48479_SRS078683_MAG214.fasta	RESPICAT_RT_B10_PRJNA48479_SRS078683_MAG214	RESPICAT_RT_B10_PRJNA48479_SRS078683_MAG214.fasta	RT_B10_PRJNA48479	MAG214
RESPICAT_MAG_000402	RESPICAT_MAG_000402.fna	RESPICAT_RT_B10_PRJNA48479_SRS078744_MAG220.fasta	RESPICAT_RT_B10_PRJNA48479_SRS078744_MAG220	RESPICAT_RT_B10_PRJNA48479_SRS078744_MAG220.fasta	RT_B10_PRJNA48479	MAG220
RESPICAT_MAG_000403	RESPICAT_MAG_000403.fna	RESPICAT_RT_B10_PRJNA48479_SRS078744_MAG276.fasta	RESPICAT_RT_B10_PRJNA48479_SRS078744_MAG276	RESPICAT_RT_B10_PRJNA48479_SRS078744_MAG276.fasta	RT_B10_PRJNA48479	MAG276
RESPICAT_MAG_000404	RESPICAT_MAG_000404.fna	RESPICAT_RT_B10_PRJNA48479_SRS097912_MAG083.fasta	RESPICAT_RT_B10_PRJNA48479_SRS097912_MAG083	RESPICAT_RT_B10_PRJNA48479_SRS097912_MAG083.fasta	RT_B10_PRJNA48479	MAG083
RESPICAT_MAG_000405	RESPICAT_MAG_000405.fna	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG084.fasta	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG084	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG084.fasta	RT_B10_PRJNA48479	MAG084
RESPICAT_MAG_000406	RESPICAT_MAG_000406.fna	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG280.fasta	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG280	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG280.fasta	RT_B10_PRJNA48479	MAG280
RESPICAT_MAG_000407	RESPICAT_MAG_000407.fna	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG281.fasta	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG281	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG281.fasta	RT_B10_PRJNA48479	MAG281
RESPICAT_MAG_000408	RESPICAT_MAG_000408.fna	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG282.fasta	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG282	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG282.fasta	RT_B10_PRJNA48479	MAG282
RESPICAT_MAG_000409	RESPICAT_MAG_000409.fna	RESPICAT_RT_B10_PRJNA48479_SRS098502_MAG274.fasta	RESPICAT_RT_B10_PRJNA48479_SRS098502_MAG274	RESPICAT_RT_B10_PRJNA48479_SRS098502_MAG274.fasta	RT_B10_PRJNA48479	MAG274
RESPICAT_MAG_000410	RESPICAT_MAG_000410.fna	RESPICAT_RT_B10_PRJNA48479_SRS102810_MAG229.fasta	RESPICAT_RT_B10_PRJNA48479_SRS102810_MAG229	RESPICAT_RT_B10_PRJNA48479_SRS102810_MAG229.fasta	RT_B10_PRJNA48479	MAG229
RESPICAT_MAG_000411	RESPICAT_MAG_000411.fna	RESPICAT_RT_B10_PRJNA48479_SRS104830_MAG286.fasta	RESPICAT_RT_B10_PRJNA48479_SRS104830_MAG286	RESPICAT_RT_B10_PRJNA48479_SRS104830_MAG286.fasta	RT_B10_PRJNA48479	MAG286
RESPICAT_MAG_000412	RESPICAT_MAG_000412.fna	RESPICAT_RT_B10_PRJNA48479_SRS1055035_MAG289.fasta	RESPICAT_RT_B10_PRJNA48479_SRS1055035_MAG289	RESPICAT_RT_B10_PRJNA48479_SRS1055035_MAG289.fasta	RT_B10_PRJNA48479	MAG289
RESPICAT_MAG_000413	RESPICAT_MAG_000413.fna	RESPICAT_RT_B10_PRJNA48479_SRS1055097_MAG295.fasta	RESPICAT_RT_B10_PRJNA48479_SRS1055097_MAG295	RESPICAT_RT_B10_PRJNA48479_SRS1055097_MAG295.fasta	RT_B10_PRJNA48479	MAG295
RESPICAT_MAG_000414	RESPICAT_MAG_000414.fna	RESPICAT_RT_B10_PRJNA48479_SRS142527_MAG296.fasta	RESPICAT_RT_B10_PRJNA48479_SRS142527_MAG296	RESPICAT_RT_B10_PRJNA48479_SRS142527_MAG296.fasta	RT_B10_PRJNA48479	MAG296
RESPICAT_MAG_000415	RESPICAT_MAG_000415.fna	RESPICAT_RT_B10_PRJNA48479_SRS142968_MAG298.fasta	RESPICAT_RT_B10_PRJNA48479_SRS142968_MAG298	RESPICAT_RT_B10_PRJNA48479_SRS142968_MAG298.fasta	RT_B10_PRJNA48479	MAG298
RESPICAT_MAG_000416	RESPICAT_MAG_000416.fna	RESPICAT_RT_B10_PRJNA48479_SRS143039_MAG112.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143039_MAG112	RESPICAT_RT_B10_PRJNA48479_SRS143039_MAG112.fasta	RT_B10_PRJNA48479	MAG112
RESPICAT_MAG_000417	RESPICAT_MAG_000417.fna	RESPICAT_RT_B10_PRJNA48479_SRS143062_MAG299.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143062_MAG299	RESPICAT_RT_B10_PRJNA48479_SRS143062_MAG299.fasta	RT_B10_PRJNA48479	MAG299
RESPICAT_MAG_000418	RESPICAT_MAG_000418.fna	RESPICAT_RT_B10_PRJNA48479_SRS143100_MAG215.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143100_MAG215	RESPICAT_RT_B10_PRJNA48479_SRS143100_MAG215.fasta	RT_B10_PRJNA48479	MAG215
RESPICAT_MAG_000419	RESPICAT_MAG_000419.fna	RESPICAT_RT_B10_PRJNA48479_SRS143253_MAG278.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143253_MAG278	RESPICAT_RT_B10_PRJNA48479_SRS143253_MAG278.fasta	RT_B10_PRJNA48479	MAG278
RESPICAT_MAG_000420	RESPICAT_MAG_000420.fna	RESPICAT_RT_B10_PRJNA48479_SRS143290_MAG300.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143290_MAG300	RESPICAT_RT_B10_PRJNA48479_SRS143290_MAG300.fasta	RT_B10_PRJNA48479	MAG300
RESPICAT_MAG_000421	RESPICAT_MAG_000421.fna	RESPICAT_RT_B10_PRJNA48479_SRS143450_MAG302.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143450_MAG302	RESPICAT_RT_B10_PRJNA48479_SRS143450_MAG302.fasta	RT_B10_PRJNA48479	MAG302
RESPICAT_MAG_000422	RESPICAT_MAG_000422.fna	RESPICAT_RT_B10_PRJNA48479_SRS143509_MAG303.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143509_MAG303	RESPICAT_RT_B10_PRJNA48479_SRS143509_MAG303.fasta	RT_B10_PRJNA48479	MAG303
RESPICAT_MAG_000423	RESPICAT_MAG_000423.fna	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG019.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG019	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG019.fasta	RT_B10_PRJNA48479	MAG019
RESPICAT_MAG_000424	RESPICAT_MAG_000424.fna	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG087.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG087	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG087.fasta	RT_B10_PRJNA48479	MAG087
RESPICAT_MAG_000425	RESPICAT_MAG_000425.fna	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG212.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG212	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG212.fasta	RT_B10_PRJNA48479	MAG212
RESPICAT_MAG_000426	RESPICAT_MAG_000426.fna	RESPICAT_RT_B10_PRJNA48479_SRS143604_MAG160.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143604_MAG160	RESPICAT_RT_B10_PRJNA48479_SRS143604_MAG160.fasta	RT_B10_PRJNA48479	MAG160
RESPICAT_MAG_000427	RESPICAT_MAG_000427.fna	RESPICAT_RT_B10_PRJNA48479_SRS143850_MAG305.fasta	RESPICAT_RT_B10_PRJNA48479_SRS143850_MAG305	RESPICAT_RT_B10_PRJNA48479_SRS143850_MAG305.fasta	RT_B10_PRJNA48479	MAG305
RESPICAT_MAG_000428	RESPICAT_MAG_000428.fna	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG011.fasta	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG011	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG011.fasta	RT_B10_PRJNA48479	MAG011
RESPICAT_MAG_000429	RESPICAT_MAG_000429.fna	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG307.fasta	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG307	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG307.fasta	RT_B10_PRJNA48479	MAG307
RESPICAT_MAG_000430	RESPICAT_MAG_000430.fna	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG308.fasta	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG308	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG308.fasta	RT_B10_PRJNA48479	MAG308
RESPICAT_MAG_000431	RESPICAT_MAG_000431.fna	RESPICAT_RT_B10_PRJNA48479_SRS144512_MAG024.fasta	RESPICAT_RT_B10_PRJNA48479_SRS144512_MAG024	RESPICAT_RT_B10_PRJNA48479_SRS144512_MAG024.fasta	RT_B10_PRJNA48479	MAG024
RESPICAT_MAG_000432	RESPICAT_MAG_000432.fna	RESPICAT_RT_B10_PRJNA48479_SRS144512_MAG030.fasta	RESPICAT_RT_B10_PRJNA48479_SRS144512_MAG030	RESPICAT_RT_B10_PRJNA48479_SRS144512_MAG030.fasta	RT_B10_PRJNA48479	MAG030
RESPICAT_MAG_000433	RESPICAT_MAG_000433.fna	RESPICAT_RT_B10_PRJNA48479_SRS146738_MAG309.fasta	RESPICAT_RT_B10_PRJNA48479_SRS146738_MAG309	RESPICAT_RT_B10_PRJNA48479_SRS146738_MAG309.fasta	RT_B10_PRJNA48479	MAG309
RESPICAT_MAG_000434	RESPICAT_MAG_000434.fna	RESPICAT_RT_B10_PRJNA48479_SRS147149_MAG038.fasta	RESPICAT_RT_B10_PRJNA48479_SRS147149_MAG038	RESPICAT_RT_B10_PRJNA48479_SRS147149_MAG038.fasta	RT_B10_PRJNA48479	MAG038
RESPICAT_MAG_000435	RESPICAT_MAG_000435.fna	RESPICAT_RT_B10_PRJNA48479_SRS147887_MAG283.fasta	RESPICAT_RT_B10_PRJNA48479_SRS147887_MAG283	RESPICAT_RT_B10_PRJNA48479_SRS147887_MAG283.fasta	RT_B10_PRJNA48479	MAG283
RESPICAT_MAG_000436	RESPICAT_MAG_000436.fna	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG069.fasta	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG069	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG069.fasta	RT_B10_PRJNA48479	MAG069
RESPICAT_MAG_000437	RESPICAT_MAG_000437.fna	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG314.fasta	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG314	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG314.fasta	RT_B10_PRJNA48479	MAG314
RESPICAT_MAG_000438	RESPICAT_MAG_000438.fna	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG315.fasta	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG315	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG315.fasta	RT_B10_PRJNA48479	MAG315
RESPICAT_MAG_000439	RESPICAT_MAG_000439.fna	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG176.fasta	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG176	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG176.fasta	RT_B10_PRJNA48479	MAG176
RESPICAT_MAG_000440	RESPICAT_MAG_000440.fna	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG179.fasta	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG179	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG179.fasta	RT_B10_PRJNA48479	MAG179
RESPICAT_MAG_000441	RESPICAT_MAG_000441.fna	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG316.fasta	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG316	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG316.fasta	RT_B10_PRJNA48479	MAG316
RESPICAT_MAG_000442	RESPICAT_MAG_000442.fna	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG131.fasta	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG131	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG131.fasta	RT_B10_PRJNA48479	MAG131
RESPICAT_MAG_000443	RESPICAT_MAG_000443.fna	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG203.fasta	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG203	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG203.fasta	RT_B10_PRJNA48479	MAG203
RESPICAT_MAG_000444	RESPICAT_MAG_000444.fna	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG317.fasta	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG317	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG317.fasta	RT_B10_PRJNA48479	MAG317
RESPICAT_MAG_000445	RESPICAT_MAG_000445.fna	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG098.fasta	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG098	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG098.fasta	RT_B10_PRJNA48479	MAG098
RESPICAT_MAG_000446	RESPICAT_MAG_000446.fna	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG318.fasta	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG318	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG318.fasta	RT_B10_PRJNA48479	MAG318
RESPICAT_MAG_000447	RESPICAT_MAG_000447.fna	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG319.fasta	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG319	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG319.fasta	RT_B10_PRJNA48479	MAG319
RESPICAT_MAG_000448	RESPICAT_MAG_000448.fna	RESPICAT_RT_B10_PRJNA48479_SRS148361_MAG320.fasta	RESPICAT_RT_B10_PRJNA48479_SRS148361_MAG320	RESPICAT_RT_B10_PRJNA48479_SRS148361_MAG320.fasta	RT_B10_PRJNA48479	MAG320
RESPICAT_MAG_000449	RESPICAT_MAG_000449.fna	RESPICAT_RT_B10_PRJNA48479_SRS148877_MAG322.fasta	RESPICAT_RT_B10_PRJNA48479_SRS148877_MAG322	RESPICAT_RT_B10_PRJNA48479_SRS148877_MAG322.fasta	RT_B10_PRJNA48479	MAG322
